,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
228,1.5283707790904575,2.2487862481011285,1.6404150280687544,2.2518494606018065,3.8655304511388144,2.9741707341538537
229,1.4538550681538052,2.2647263871298895,1.6788975997103586,2.2127304567231074,4.250111338827345,2.9468152516418034
230,1.6896592617034911,2.157236482037438,1.6358579062753253,2.253715317116843,4.23065955903795,2.87432564927472
231,1.9131392253769768,2.233228074179755,1.6617095086309646,2.2349676814344193,4.178007835812039,2.8748265269729827
232,1.4874656915664672,2.1299813747406007,1.6371088011397257,2.257827145854632,4.164388415548537,2.9559841788477366
233,1.8149418950080871,2.067312243249681,1.6706945745481385,2.219985733098454,3.939501306745741,2.897739721669091
234,1.421144472228156,2.185494836171468,1.6603877887129783,2.1847814910941654,4.288540678554111,2.9571297413773006
235,1.5713572846518622,2.2644405484199526,1.6383486519257227,2.2566138231092028,3.9391438484191896,2.959778768817584
236,1.9370834244622124,2.1986524807082284,1.6627095295323266,2.241867577036222,4.031072031127082,2.961099296145969
237,1.628052047888438,2.348540266354879,1.6184776458475325,2.258195485340224,4.210733244154189,2.9644904096921283
238,1.866775017314487,2.2330138829019335,1.6227111349503198,2.2479293362961874,3.909231760766771,2.9160732322269016
239,1.7935512039396497,2.3037712494532268,1.5900118013223012,2.2357800212171344,4.451500413152907,2.9804316408104365
240,1.7561504787868925,2.256060469150543,1.6145298530658085,2.205821377038956,3.870429367489285,2.9218417753775916
241,1.9750005099508496,2.239957280953725,1.6247645811902152,2.18612637784746,4.081238563855489,2.9155117177300984
242,1.4208087391323514,2.484812899430593,1.6590163310368855,2.2540403220388625,4.175590660836962,2.9138365421030255
243,1.929387707180447,2.162515478663974,1.6317880302667618,2.2127517223358155,4.279911859830221,2.9087986485825645
244,1.5426926652590434,2.1505707608328923,1.6371441864305072,2.1878981490929923,4.465079638693068,2.974626318944825
245,1.480087657769521,2.132045829296112,1.6079535825384987,2.2981950647301144,4.3704780737559,2.9279345512390136
246,2.0386494278907774,2.177177557680342,1.6274832367897034,2.2098789254824323,4.219293491045634,2.886525080932511
247,1.612150984340244,2.307213776641422,1.6361144575807782,2.2145636240641275,4.359445405006409,2.9040617946121428
248,1.6650842719607883,2.059272853533427,1.63757730010483,2.226147280799018,4.063831398222182,2.8611959669325087
249,1.7089879300859239,2.110789952013228,1.6066759162478976,2.1755448639392854,4.300371572706434,2.95062778558996
250,1.76531177494261,2.1842837784025404,1.5953703029288187,2.1994946228133307,4.141168483098348,2.878338149852223
251,1.5585572679837545,2.0825065745247735,1.6120408084657458,2.1749890211555694,3.7794630183113944,2.9264724410242504
252,1.6404895861943563,2.124736988544464,1.5760928534799152,2.1808460848199,4.291346311569214,2.94536014298598
